"pk_person_features","person_uri","occupation_main","occupation_sec1","coded_employer"
8721,http://www.wikidata.org/entity/Q1347886,physicist,biologist,institute
8722,http://www.wikidata.org/entity/Q1348051,physicist,university-teacher,university
8724,http://www.wikidata.org/entity/Q1348178,physicist,mathematician,education
8725,http://www.wikidata.org/entity/Q1348235,astronomer,mathematician,publisher
8726,http://www.wikidata.org/entity/Q1348277,astronomer,university-teacher,education
8727,http://www.wikidata.org/entity/Q1348320,astronomer,university-teacher,agency
8729,http://www.wikidata.org/entity/Q1348480,physicist,university-teacher,institute
8731,http://www.wikidata.org/entity/Q1348647,physicist,university-teacher,education
8733,http://www.wikidata.org/entity/Q1348747,physicist,university-teacher,institute
8734,http://www.wikidata.org/entity/Q134880,astronomer,astrophysicist,publisher
8736,http://www.wikidata.org/entity/Q134888256,physicist,university-teacher,education
8739,http://www.wikidata.org/entity/Q134892847,physicist,university-teacher,publisher
8740,http://www.wikidata.org/entity/Q1349042,physicist,university-teacher,education
8742,http://www.wikidata.org/entity/Q1349224,physicist,university-teacher,education
8745,http://www.wikidata.org/entity/Q1349434,physicist,university-teacher,education
8753,http://www.wikidata.org/entity/Q1349783,physicist,university-teacher,education
8758,http://www.wikidata.org/entity/Q1349968,physicist,university-teacher,publisher
8761,http://www.wikidata.org/entity/Q135023198,physicist,university-teacher,university
8766,http://www.wikidata.org/entity/Q1350950,physicist,university-teacher,publisher
8767,http://www.wikidata.org/entity/Q1350960,physicist,university-teacher,publisher
8769,http://www.wikidata.org/entity/Q1351089,astronomer,university-teacher,education
8770,http://www.wikidata.org/entity/Q1351105,physicist,chemist,institute
8774,http://www.wikidata.org/entity/Q1351267,physicist,university-teacher,education
8775,http://www.wikidata.org/entity/Q1351285,physicist,university-teacher,institute
8777,http://www.wikidata.org/entity/Q1351673,astronomer,university-teacher,education
8778,http://www.wikidata.org/entity/Q1351700,astronomer,university-teacher,organization
8787,http://www.wikidata.org/entity/Q1351860,astronomer,university-teacher,education
8788,http://www.wikidata.org/entity/Q1351884,physicist,inventor,enterprise
8789,http://www.wikidata.org/entity/Q1351917,astronomer,university-teacher,education
8798,http://www.wikidata.org/entity/Q135210528,physicist,materials-scientist,institute
8800,http://www.wikidata.org/entity/Q13521857,physicist,chemist,publisher
8801,http://www.wikidata.org/entity/Q135218866,physicist,university-teacher,university
8802,http://www.wikidata.org/entity/Q135218887,physicist,university-teacher,university
8803,http://www.wikidata.org/entity/Q135218913,physicist,academic-administrator,university
8805,http://www.wikidata.org/entity/Q13522426,physicist,reader,education
8810,http://www.wikidata.org/entity/Q13522587,physicist,university-teacher,publisher
8811,http://www.wikidata.org/entity/Q13522610,physicist,university-teacher,publisher
8812,http://www.wikidata.org/entity/Q135230745,physicist,university-teacher,university
8813,http://www.wikidata.org/entity/Q135231953,physicist,researcher,institute
8815,http://www.wikidata.org/entity/Q135232627,physicist,university-teacher,university
8816,http://www.wikidata.org/entity/Q135232792,physicist,inventor,university
8817,http://www.wikidata.org/entity/Q1352335,physicist,university-teacher,education
8819,http://www.wikidata.org/entity/Q135233934,astronomer,priest,education
8824,http://www.wikidata.org/entity/Q1352407,astronomer,university-teacher,publisher
8829,http://www.wikidata.org/entity/Q135266030,physicist,university-teacher,university
8832,http://www.wikidata.org/entity/Q135268565,astronomer,mathematician,education
8847,http://www.wikidata.org/entity/Q1352924,physicist,university-teacher,education
8853,http://www.wikidata.org/entity/Q1353064,physicist,university-teacher,education
8857,http://www.wikidata.org/entity/Q1353168,physicist,university-teacher,academy
8868,http://www.wikidata.org/entity/Q1353376,physicist,university-teacher,institute
8874,http://www.wikidata.org/entity/Q135350012,astronomer,university-teacher,education
8875,http://www.wikidata.org/entity/Q1353676,physicist,university-teacher,education
8876,http://www.wikidata.org/entity/Q13537158,astronomer,university-teacher,publisher
8879,http://www.wikidata.org/entity/Q1353853,astronomer,cosmologist,agency
8880,http://www.wikidata.org/entity/Q1353926,physicist,university-teacher,publisher
8883,http://www.wikidata.org/entity/Q135396721,physicist,researcher,education
8884,http://www.wikidata.org/entity/Q1353969,physicist,university-teacher,organization
8887,http://www.wikidata.org/entity/Q1354016,astronomer,university-teacher,university
8893,http://www.wikidata.org/entity/Q13541959,physicist,university-teacher,education
8894,http://www.wikidata.org/entity/Q1354205,physicist,university-teacher,institute
8905,http://www.wikidata.org/entity/Q135447376,physicist,researcher,education
8907,http://www.wikidata.org/entity/Q1354655,physicist,university-teacher,education
8920,http://www.wikidata.org/entity/Q135503,physicist,university-teacher,organization
8922,http://www.wikidata.org/entity/Q135511755,physicist,researcher,institute
8925,http://www.wikidata.org/entity/Q135553484,physicist,university-teacher,education
8928,http://www.wikidata.org/entity/Q135604109,physicist,university-teacher,university
8929,http://www.wikidata.org/entity/Q1356099,physicist,university-teacher,agency
8930,http://www.wikidata.org/entity/Q1356152,physicist,university-teacher,education
8933,http://www.wikidata.org/entity/Q135630404,astronomer,researcher,publisher
8934,http://www.wikidata.org/entity/Q1356328,physicist,university-teacher,publisher
8936,http://www.wikidata.org/entity/Q1356359,astronomer,mathematician,education
8937,http://www.wikidata.org/entity/Q1356368,physicist,mathematician,education
8939,http://www.wikidata.org/entity/Q1356376,physicist,university-teacher,education
8940,http://www.wikidata.org/entity/Q1356383,physicist,university-teacher,education
8943,http://www.wikidata.org/entity/Q1356420,physicist,university-teacher,university
8945,http://www.wikidata.org/entity/Q135661132,physicist,researcher,organization
8946,http://www.wikidata.org/entity/Q1356613,physicist,university-teacher,education
8950,http://www.wikidata.org/entity/Q1356782,astronomer,university-teacher,education
8953,http://www.wikidata.org/entity/Q1356799,physicist,university-teacher,university
8955,http://www.wikidata.org/entity/Q1356820,physicist,university-teacher,organization
8961,http://www.wikidata.org/entity/Q1356879,physicist,university-teacher,education
8997,http://www.wikidata.org/entity/Q1357195,physicist,university-teacher,publisher
8999,http://www.wikidata.org/entity/Q1357238,physicist,university-teacher,publisher
9005,http://www.wikidata.org/entity/Q1357341,astronomer,university-teacher,institute
9006,http://www.wikidata.org/entity/Q1357394,physicist,university-teacher,university
9018,http://www.wikidata.org/entity/Q135747868,physicist,professor,institute
9019,http://www.wikidata.org/entity/Q1357500,astronomer,university-teacher,university
9020,http://www.wikidata.org/entity/Q13575358,physicist,engineer,education
9022,http://www.wikidata.org/entity/Q1357673,physicist,university-teacher,university
9023,http://www.wikidata.org/entity/Q1357688,physicist,university-teacher,education
9028,http://www.wikidata.org/entity/Q135849778,physicist,philosopher-of-science,education
9029,http://www.wikidata.org/entity/Q1358500,astronomer,university-teacher,publisher
9037,http://www.wikidata.org/entity/Q1358834,physicist,university-teacher,education
9060,http://www.wikidata.org/entity/Q135914169,physicist,university-teacher,publisher
9065,http://www.wikidata.org/entity/Q135916444,physicist,mathematician,education
9068,http://www.wikidata.org/entity/Q135919648,physicist,university-teacher,education
9077,http://www.wikidata.org/entity/Q1360110,physicist,university-teacher,university
9081,http://www.wikidata.org/entity/Q1360536,physicist,university-teacher,education
9082,http://www.wikidata.org/entity/Q1360581,astronomer,university-teacher,education
9083,http://www.wikidata.org/entity/Q1360587,astronomer,university-teacher,education
9086,http://www.wikidata.org/entity/Q13607197,physicist,photographer,university
9090,http://www.wikidata.org/entity/Q136093841,physicist,university-teacher,publisher
9093,http://www.wikidata.org/entity/Q1361143,physicist,university-teacher,university
9097,http://www.wikidata.org/entity/Q1361534,physicist,computer-scientist,institute
9098,http://www.wikidata.org/entity/Q13616740,physicist,mathematician,education
9099,http://www.wikidata.org/entity/Q1361708,physicist,university-teacher,education
9103,http://www.wikidata.org/entity/Q136193345,physicist,scientist,enterprise
9105,http://www.wikidata.org/entity/Q136202563,astronomer,astrophysicist,education
9114,http://www.wikidata.org/entity/Q136265834,physicist,teacher,publisher
9119,http://www.wikidata.org/entity/Q1362992,physicist,university-teacher,university
9123,http://www.wikidata.org/entity/Q1363200,physicist,university-teacher,university
9124,http://www.wikidata.org/entity/Q136323518,physicist,crystallographer,organization
9126,http://www.wikidata.org/entity/Q1363252,physicist,university-teacher,institute
9127,http://www.wikidata.org/entity/Q136326832,physicist,researcher,institute
9130,http://www.wikidata.org/entity/Q136340179,physicist,scientist,institute
9132,http://www.wikidata.org/entity/Q136341618,physicist,academic-administrator,education
9134,http://www.wikidata.org/entity/Q1363431,physicist,university-teacher,publisher
9137,http://www.wikidata.org/entity/Q136350418,physicist,researcher,enterprise
9141,http://www.wikidata.org/entity/Q136357264,physicist,university-teacher,organization
9144,http://www.wikidata.org/entity/Q13636788,physicist,bioinformatician,education
9150,http://www.wikidata.org/entity/Q136402847,physicist,engineer,institute
9154,http://www.wikidata.org/entity/Q136411807,physicist,researcher,enterprise
9155,http://www.wikidata.org/entity/Q136415030,physicist,researcher,enterprise
9157,http://www.wikidata.org/entity/Q13641673,physicist,university-teacher,education
9159,http://www.wikidata.org/entity/Q136431627,physicist,researcher,enterprise
9163,http://www.wikidata.org/entity/Q136450364,physicist,university-teacher,organization
9165,http://www.wikidata.org/entity/Q136461753,astronomer,researcher,institute
9168,http://www.wikidata.org/entity/Q136470648,physicist,university-teacher,university
9169,http://www.wikidata.org/entity/Q136481436,physicist,pastor,organization
9171,http://www.wikidata.org/entity/Q1364884,physicist,university-teacher,education
9178,http://www.wikidata.org/entity/Q136506856,physicist,researcher,enterprise
9184,http://www.wikidata.org/entity/Q1365364,physicist,university-teacher,university
9186,http://www.wikidata.org/entity/Q1365621,physicist,university-teacher,education
9189,http://www.wikidata.org/entity/Q1365650,physicist,university-teacher,education
9194,http://www.wikidata.org/entity/Q1366498,physicist,university-teacher,publisher
9196,http://www.wikidata.org/entity/Q136659817,astronomer,university-teacher,university
9197,http://www.wikidata.org/entity/Q136659924,physicist,researcher,enterprise
9199,http://www.wikidata.org/entity/Q1366605,astronomer,university-teacher,university
9200,http://www.wikidata.org/entity/Q1366645,physicist,university-teacher,institute
9211,http://www.wikidata.org/entity/Q1367532,physicist,university-teacher,publisher
9221,http://www.wikidata.org/entity/Q1368371,physicist,university-teacher,education
9223,http://www.wikidata.org/entity/Q136849473,physicist,university-teacher,university
9226,http://www.wikidata.org/entity/Q1369012,astronomer,university-teacher,university
9233,http://www.wikidata.org/entity/Q136956043,astronomer,university-teacher,education
9235,http://www.wikidata.org/entity/Q136974639,physicist,university-teacher,institute
9240,http://www.wikidata.org/entity/Q136995867,physicist,researcher,enterprise
9244,http://www.wikidata.org/entity/Q1370150,physicist,theoretical-physicist,education
9245,http://www.wikidata.org/entity/Q137053344,physicist,university-teacher,institute
9246,http://www.wikidata.org/entity/Q1370559,physicist,university-teacher,publisher
9247,http://www.wikidata.org/entity/Q1370764,physicist,university-teacher,publisher
